label,text
bbc,"Dung wisua mulai ma hu hilala songon pengangguran. Marhite saran sian Dosen ujungn ahu ihuti ma les bahasa English. Les na gratis di lehon sian pusat bahasa universitas ingananhu kuliah. Hu ihuti ma les bahasa English on dohot niat asa boi lao tu luar negeri. Minggu parjolo ahu mangihuti on asing dope tu angka dongan hu. Dung minggu paduahon, mulai ma semangat. Semangat ahu ala merasa ahu adong bidadari na bagak sakalashu. Nata pe ndang mabiar ahu mandok lomo rohangku tu ibana alai gabe ndang bosan be ahu. Ari-ari mangihuti les lamu indah. Di ahu ibana holan penyemangat do. Tujuan hu mangihuti les on asa boi tu Eropa manang tu Jepang. "
bbc,"Doppak SD au ditinggalkonn halak umak rap ayahku. Kehe halai inda hu boto sanga tudia, au dititpkon halai tu oppung ku. Doppak tinggal rap oppung ku au memang mandapotkon kesayangan sian oppung ku, tai molo sian ekonomi, hami au rap oppung ku tardokkon hurang. Doppak SMP au, karejo ma au di lopo na adong di pasar, lopo I puna ni dongan ni oppung ku. Oppung ku madung inda sehat be, inda bisa di paksaon karejo, terpaksa ma au karejo harana oppung ku marun. Doppak au karejo, ro ma halak mamio au tu poken mandokkon oppung ku maningal harana madabu. Langsung ma marlojong au mulak tu bagas, tangis au harana madung bahat halak di bagas i. Atcit doma hu raso harana halak sada-sada na na hu puna madung kehe. Dangol doma hu raso harana inda adong be oppung ku. Inda adong be dongan ku. "
bbc,"Molo mar angkutan umum hita godang do labana tu hita. Naparjolo hepeng na tapakaluar ndang pola godang alana molo mar angkutan umum on ndang pola timbo-timbo argana, gabe boi ma muse tapangke hepengna lao manuhor akka situhoronta na asing. Molo nakkok angkutan hita tu sada inganan ndang pola mangalului parkir hita, holan sahat pintor boi hita tu inganan na naeng ta dalani, marimbar do molo mamboan mobil hita ikkon mangalului inganan parkir ma muse hita. Umbahen i godang do labana molo boi hita mar angkutan umum, tu hita tabahen ma tikki ta di sada ari mar angkutan umum molo naeng lao hita tu karejonta"
bbc,"Adong pe sinjata tradisional nuaeng ta tiop unang ma gabe tabahen tu akka na so suman, alana mansai godang do nuaeng on akka jolma naso olo mangulahon akka naso sintong. Ala adong ditiop ibana marragam sinjata tradisional gabe olo ma ibana pabiar-biarhon halak na adong, dung i olo ma ibana mambuat akka barang na diondam na on. Akka pambahenan nasongoni mansai ndang denggan. Molo tabereng akka jolma na olo mambahen nasongoni, ikkon tor hatop ma hita mangaluhon tu polisi, asa pintor dilehon hatorangan na denggan tu halaki. Alana molo sai tapasombu nasongoni, gabe lomo-lomona tu sude halak mambahen akka naso sintong."
bbc,"Au karejo di pabrik, au madung  aon karejo di  pabrik i. Rupana saleleng on pabrik ni tempat au na karejo i inda do adong pasti i izin usaha ni pabrik i na legal. Jadi saleleng on au karejo di pabrik na illegal. Harana i makana pabrik i giot hona tutup harana inda jelas sanga bia izin na. Hami di pabrik i karyawan na adong do i  halak. Na  halak i ma di paattak harana ni permasalahan izin ni pabrik i, harana pabrik i inda be tola maroperasi. Dangol dona hu raso harana hona paattak i, harana au madung leleng karejo di si. "
bbc,"Insiden tak tarduga manimpa Raffi Ahmad kala manghadiri acara ulang tahun Kiano anak Baim Wong dan Paula Verhoeven.Pada  Desember  kemarin, Baim Wong manggelar perayaan ulang tahun untuk Kiano na marusia sataon.Dalam pesta ulang tahun i, Raffi Ahmad dan Nagita Slavina didapuk sebagai hostna. Setelah acara tiup lilin, acara games na  pun disiapkon untuk semakin mameriahkon pesta ulang tahun Kiano.Games i adongma mandangkit tu ginjang  banteng na diputar-putar. Ise na paling lolot martahan, akan jadi pamenangna. Sekarang saatna marmayam  games seru-seruan untuk halaklai nih bosque, ucap Raffi Ahmad selaku host, Sonnari saatna marmayam games seru-seruan untuk halaklai nih bosque, ucap Raffi Ahmad selaku host, ise na paling dapot martahan, naro na kalah adong hukumanna, tambah Nagita Slavina sebagai co-host.Na monang nanti adong hadiah sian Baim, imbuh Raffi Ahmad.Giliran pertama adongma Nail, adik ipar Baim Wong dan Paula Verhoeven."
bbc,"Mamilih untuk karejo kantoran tentu adong pula resikona. Sala sada di antarana adongma hamu harus tetap manjago mood selama bekerja. Otomatis, hamu mesti mambuat suasana karejo jadi aman dan nyaman, dong. Harana bukan kantor dohot pekerjaan na manyesuaihonmu, tai hamu na wajib manyesuaihon diri dohot lingkungan karejo. Tanomkon dalam banakmu bahwa tujuan utamamu karejo adongma untuk mancari nafkah. Sehingga apa pun tanggung jawab na dilehen, hamu akan manyelesaihonna dohot maksimal. Makana, hamu mesti fokus mangerjahon setiap tugas sain atasan. Nadong waktu, deh untuk maladeni hal lain na inda tarlalu penting. Misalna soal senioritas. Sewaktu masuk jadi karyawan baru, mungkin adong beberapa halak na mamandang sinis. Cuek sajo, ulang  diambil hati. Selama hamu malakuhon pekerjaan sesuai SOP, seharusna inda adong urusanna sama rap halai, dong. Anguo inda digubris juo lama-lama bakal loja sendiri, kok."
bbc,"Meski tarligin sepele, langsung ligin jom saat madung kejadian dapot manjadi petunjuk lagi ise pelaku tabrak lari na dimaksudkon. Informasi pandukung dapot dengan keadaan kondisi dalan, pencahayaan tkp saat i.Ternyata mangetahui jam kejadian dapot mancocokon dohot kamera cctv setempat tentang ciri pelaku dohot kendaraan sian kasus sebelum dan setelah kejadian. Maka ulang sepelehon maligin jam kejadianna, ya.Ingotma  dohot jeges kejadian sesuai aha na diligin sajo, inda hasil sian opini pribadi apalagi kasusna malah ditambahi agar tarligin semakin dramatis tai inda sesuai fakta.Caritohanma aha na hamu boto sajo, i akan mambantu mancegah salah persepsi, salah duga, salah tangkap, dia na salah dia na botul. Petugas dilapangan annon akan merekontruksi ulang mardasarkon pengetahuan, kondisi, dan situasi di kejadian."
bbc,"Ganjar mangharop angka naposo Indonesi torus kreatif jala solutif. Nasida diparbaga boi manangkup masa depan marhite aha  na dipuna halak i. Salah sada peserta upacara sian mahasiswa Kalimantan, Reformanda mandok mansai las rohana boi mamahe baju adatna di upacara Sumpah Pemuda sadari on. Nungga masihol ibana mamahe baju adat i, alana dung pandemi ndang hea be dipahe ibana i.  Las hian roha, dung saleleng on hami ndang tampil di jolo ni natorop pahe baju adat, sadari on hami tampil. Bangga hian ma rasana ninna ibana. Molo maila hita, ise be na melestarikan on. Ingkon bangga do hoota tu budaya ta sandiri, tarlumobi tu budaya tradisional ninna."
bbc,"Di Surabaya, Jawa Timur, godang hian mangrove di jonok pantai. Salah sada na balga ima Mangrove Gunung Anyar di lahan sabidang  hektare.  nasalpu, mambuat sian kompas.com, Jumat , Wali Kota Surabaya Tri Rismaharani tingki  i hea mananom . pohon mangrove jala manerak benih ikan di inganan i. Saonari, adong  massam ni hau mangrove, ima rispora mikronanta, rispora pilosa, alur, paku laut dan waru.Inganan wisata on boi dibaen tempat wisata alam dohot edukasi. Asing ni menikmati panatapan mangrove, pengunjung pe boi jogging alana nungga adong diparade jogging track na dihalilingi angka hau. Hombar tu ahu wisata songon on ingkon do dirawat jala dikembanghon sebagai paru-paru ni bumi."
bbc,"Salah sada jenis olahraga na adong juo manfaat na ima sepak bola. Sepak bola i ima jenis olahraga na fokus na tu gerakan ni otot pamatang ni hita di bagian toru, terutama na di botis rap pat. Sepak bola i bisa do maningkatkon kemampuan ni pamatang ni hita giot manjado keseimbangan. Manfaat na di dapot sian olahraga sepak bola i ima bisa mangurangi lemak na adong di pamatang ni hita rap bisa maningkatkon massa ni otot ni pamatang ni hita inda adong lemak na. Molo mar sepak bola hita sababak bisa do i mambakar  kalori. Fungsi rap dohot kakuatan otot rap dohot tulang na adong di botis i dohot do i maningkat molo rutin mar sepak bola."
bbc,"Walau bagaimanapun, wanita i inda mandedahkon lokasi bagas tersebut harana inda ra mangaibkon pamilik bagas. Tambahna lagi, tujuan ia markongsikan gambar tersebut adongma harana isu kebersihan bagas i madung marlarutan dalam tempoh na agak lolot. Kebahatan netizen na maligin tweet tersebut juo turut merasa jijik dan tarkejut maligin keadaan laman bagas peniaga panganon i. Adong juo na marharap para paniaga dapot manjago aspek kebersihan panganon dan tempat pambuatan panganon untuk kebaikan pelanggan halai.Malah adong juo na markongsikan pangalaman halai maligin segelintir peniaga na inda manjago kebersihan semasa berniaga. Manurut netizen, adong peniaga na jotjot mamandang ringan aspek kebersihan dan inda mamikirkon risiko na madung marlaku pada para pelanggan."
bbc,"Salah sada Olahraga na ringan na momo mamparaktek kon na  sanga idia pe hita ima goar na olahraga juguk rap jonjong. Olahraga na pertama na momo di lakuon na ringan ima gorakan juguk rap dohot jonjong na hanya membutuhkon karosi sebagai alat na mambantu na. Molo giot olahraga hita mangalakuon gerakan na juguk rap dohot jonjong i mamorluon waktu  detik do i juguk,  detik jonjong. Di ulangi ma gorakan nai sesuai irama na sampe hurang lobih  menit. Molo juguk di pastion do i ulang marsandar tu karosi i, akkon togap do i. manfaat ni i bisa do mambakar lemak na adong di butua ni hita. "
bbc,"Mula sian hangoluan rumah tangga nami. Taon-taon parjolo ahu karejo pardijabuhu dijabu dope mangurus pese-pese nami. Sada tingki, ahu mambuat cuti, dung i adong masuk telepon, jaman i ndang adong dope hp mamahe telepon jabu do. Telepon hu angkat, jala tarbege soara ni sahalak baoa mangalului pardijabuhu. Tingki hu sungkung, si baoa on mangalehon alus na mumbang. Mulana mangaku tondong, leleng-leleng mangaku dongan. Sian i ma ahu mulai marasa adong na asing. Dung i hu sungkun ma pangurupi na somal mangalusi telepon i. Ninna pangurupi i, piga-piga hali baoa i manelepon pardijabunhu. Si pangurupi i  mamboto molo na manelepon i ima sahalak baoa sian Situbondo."
bbc,"Perlu diboto bahwa halak na tenggelam umumna inda dapot marteriak minta tolong. Hal i tarjadi harana masukna aek tu bagasan saluran parnapasan atau manyempitna saluran pernapasan akibat refleks tubuh di bagasana aek.Halak na tenggelam biasana akan malakuhon gerakan songon maraih sesuatu secara marulang-ulang dan marusaho mamosisikan uluna untuk manengadah dohot mulut tarbuka. Halak tersebut juo akan terengah-engah, dan pandanganna akan tampak panik atau linglung.Secara medis, tenggelam dapot tarbagi manjadi dua jenis, yaitu: Wet drowning, akibat bahatna cairan na masuk tu bagasan paru-paru. Dry drowning, akibat saluran parnapasan na refleks manyempit ketika tubuh berada di bagasan aek sehingga oksigen inda dapot  masuk tu bagasan  paru. Gejala dan penanganan pada kedua jenis tenggelam inda marbeda. Pada korban na masih tertolong, gejala na nampak adongma:Cemas,Linglung, Batuk-batuk, Muntah, Sesak napas, Nyeri dada, Bengkak di area sekitar perut, Kulit dingin dan membiru."
bbc,"Kode Kopi Dari Hati na adong di Rancaekek an marupahon kode na jotjot lao au tu si. Bongka on manjadi alana kode na i tarampe di jonok jabu dohot dang pola rame. Angkup ni i, kode on mangarihon pangurupi na denggan. Pangurupi na naeng manggora akka  jolma naeng tibu tu bagasan doho manukkun pangidoan. Gari akka nasida dang bangkol mangalean menu rekomendasi dohot partoranghon huhut rinci molo di lean panukkunan tontang menu seng adong. Hea andorang au mangido nasida pamatehon musik naeng diordong dungi nasida padalanon. Tunduk au, nasida pala marmahaolhon panuhor dohot i ma bongka na denggan tu sabiji kode kopi modern, na ndada holan paradehon menu na tabo, alai pangarupion na denggan."
bbc,"Tingki marmeam sepak bola tingki i, hami ndang hea mananda tingki. Ndang adong muse batas akhir andigan sae mainna. Holan adong dia pananda akhir pertandingan; naparjolo, ala nungga loja,napadua markumandang azan magrib. Jala ndang jarang muse angka bapak-bapak na adong di humaliang ni lapangan maminsang sesara langsung asa pasohon partandingan jala manjujui mulak tu jabu asa mangarade laho solat magrib. Saonari, hami nungga maranjak dewasa jala disibukhon tu ulaon nami be. Adong na kuliah, adong muse na karejo. Nungga hampir - taon ndang adong be haceriaan na ro di lapangan ganup botari sahat naeng magrib. Marpungu, manghatai, marmeam sepak bola nungga targantihon tu hacanggihan ni jaman saonari."
bbc,"Sada sidalian ni angka cheff ima maniram sipanganon na nung jadi pahe miak olive di ginjangna ima asa sipanganon i ndang pakoring hu. Alimoshon ma molo diparade sipanganon na tabo na nung marusaha mambahen tu alai markoring tingkin neng dipangan. Dengganna dipahe tu sipanganon na um hatop koring songon pasta. Ndang piga leleng dung di robus, dipatiris, pasta pintor markoring ma i jala lokkot. Disonma baen miak olive, asa unang markoring, jala boi do manabai daini pasta miak olive on.  Asam dohot zat antioksidan dibagas miak olive boi mangalehon laba songon manhurangi resiko panahit jantung. Jadi, unang pola mabiar tu miak olive on, ndang lemak jahat on."
bbc,"Olahraga ima salah sada kegiatan na manyehatkon, tai manyonangkon juo. Tai sayang doma, sannari on bahat halak na mangabaikon olharaga. Harana bahat halak na waktu nai di pargunaon giot karejo sanga pe giot marsiajar. Padahal olahraga i mangalehen bahat manfaat do i tu pamatang ni hita. Molo olahraga rutin satiap hari bope  menit sanga pe paling tidak tolu kali saminggu aso bisa mampargogo otot jantung rap mangalancarkon aliran ni mudar ni hita.  Makana inda do heran hita molo olahraga i bisa do i mancegah penyakit kardiovaskular, songon panyakit jantung. Makana olahraga i bahat do i manfaat na tu pamatang ni hita. "
bbc,"Sada partai politik na denggan molo ndang godang akka korupsi na adong di partai i. Alana manang songon dia pe na nunga adong nuaeng on godang do akka partai politik na mandokkon ndang adong korupsi di partaina, alai dung jongjong ibana gabe godang mangulahon akka korupsi na adong. Mamereng akka pangalaho nasongoni, marlapatan ma ndang boi mambahen na denggan ibana tu akka jolma na adong. Ikkon boi do ibana mangalean haporsean tu akka masyarakat na adong, unang ma holan di hata. Alana molo ndang adong akka pambahenan songon dia ma boi ibana dihaporseai ganup akka jolma na adong, na ikkon boi do mambahen akka nature."
bbc,"Ndang na mura nian molo sai hot do hita di akka hasalaon na nunga tabahen i boi hatop kaluar sian i. Alana sai adong dope i na lokkot di pikkiranta mambahen gabe maol hita kaluar sian i, sai taingot ma sude akka na nunga hea tabahen. Umbahen i sian saonari marsiajar ma hita lao mangalupahan i, ndang na boi nian pintor hatop boi tapakaluar sude. Alai molo sai otik-otik sai na moru do sude na solot di roha manang pikkiranta i. Boi do talului akka ulaonta na asing asa unang sai taringot hita, jala unang ma sai so hita di ulaonta ikkon boi do hita torus marusaha lao mambahen na um denggan. "
bbc,"Nunga leleng dipaima-ima si Maruli asa adong laptopna lao pakkeonna di kampus. Alana molo mangkarejoi akka tugas sian kampus mansai rikkot do laptop i pakkeonna. Hape saonari gabe lao ma ibana tu inganan na adong manewa laptop  jonok kampusna asa boi ibana karejo disi. Na um maol molo nunga ro do udan borngin nai, ikkon kaluar ma ibana. Hape di sada tikki mar ulang taon ma ibana, sataon naung salpu nunga hea marjanji abangna na naeng adong do leanonna silua tu ibana molo bagak puntenna. Hape bagak do punten nisi Maruli on, ditongos abangna ma sada laptop na imbaru tu ibana. Mansai las hian ma rohana tingki i."
bbc,"Dewasa ini, hampir sude halok madung mampunai handphone, dapot jadi hamu juga madung mampunai handphone. Selain itu, penggunaan handphone di zaman na modern on dapo di dongkon cukup penting harana hampir sude kegiatan na dilakuho akan terhubung dengan handphone, jeges itu untuk mencatat suatu hal, menelpon, mengirim pesan, dan sebagaina.Handphone na hita gunahon saat on, selalu mangalami perkembangan, sala sada  parkembanganna dapot diligin malalui bentukna na semakin lama semakin tipis. Oleh karena itu, dalam prkembanganna, handphone terbagi menjadi beberapa generasi. Setiap generasinya merupakan penyempurnaan dari generasi sebelumnya. Maka dari itu, setiap muncul handphone keluaran tarbaru pasti mampunai spesifikasi na lobi jeges.Handphone itu sendiri pertama kali ditemukan oleh seseorang  na bernama Martin Cooper. Oleh sebab itu, handphone na pertama kali ditemukan oleh Martin Cooper dapot didongkon sebagai handphone generasi pertama. Setelah muncul handphone generasi pertama, tahun-tahun berikutnya muncullah generasi baru."
